Id,Weekly_Sales
14_83_2013-02-22,12597.248456607136
14_83_2013-03-01,13878.279981577378
14_83_2013-03-08,13731.40738309524
14_83_2013-03-15,12035.933986924603
14_83_2013-03-22,10957.90165204365
14_83_2013-03-29,11406.285077222223
14_83_2013-04-05,13837.91031428571
14_83_2013-04-12,11173.445108809521
14_83_2013-04-19,10560.088138214283
14_83_2013-04-26,8968.123024305562
14_83_2013-05-03,12928.690803829362
14_83_2013-05-10,11281.746065595238
14_83_2013-05-17,9762.584451428578
14_83_2013-05-24,9867.943574464289
14_83_2013-05-31,10128.388214920637
14_83_2013-06-07,11791.11051511905
14_83_2013-06-14,10403.593102440473
14_83_2013-06-21,9354.072104909814
14_83_2013-06-28,8279.923999027767
14_83_2013-07-05,12579.44541059525
14_83_2013-07-12,10747.871387053568
14_83_2013-07-19,10099.083203809516
14_83_2013-07-26,9482.631816250001
14_85_2012-11-02,2528.370153154761
14_85_2012-11-09,2297.4839344047605
14_85_2012-11-16,2446.5353195833377
14_85_2012-11-23,2352.880654166668
14_85_2012-11-30,2540.026889583335
14_85_2012-12-07,4125.643101964285
14_85_2012-12-14,5912.83812095238
14_85_2012-12-21,6997.690886964286
14_85_2012-12-28,2206.522194880951
14_85_2013-01-04,1818.0266051190492
14_85_2013-01-11,1949.5294454166676
14_85_2013-01-18,1833.0811727976195
14_85_2013-01-25,1691.4635629166664
14_85_2013-02-01,1549.2896149007931
14_85_2013-02-08,1628.9699107738095
14_85_2013-02-15,1800.9394864583337
14_85_2013-02-22,1549.3919669642858
14_85_2013-03-01,1718.7402342757932
14_85_2013-03-08,1715.7717778571432
14_85_2013-03-15,2065.2741384424608
14_85_2013-03-22,2045.762127261905
14_85_2013-03-29,1794.2286029166667
14_85_2013-04-05,2097.4513265476207
14_85_2013-04-12,2095.158810595238
14_85_2013-04-19,1964.2194010119042
14_85_2013-04-26,2079.9820599404757
14_85_2013-05-03,2332.5697985714296
14_85_2013-05-10,2411.9497327083345
14_85_2013-05-17,2590.1347659523803
14_85_2013-05-24,2684.905710535715
14_85_2013-05-31,2569.810486726191
14_85_2013-06-07,2492.514285140692
14_85_2013-06-14,2932.5631133324323
14_85_2013-06-21,2709.938862083334
14_85_2013-06-28,2113.9654849603166
14_85_2013-07-05,2394.70010404762
14_85_2013-07-12,2890.7827143452387
14_85_2013-07-19,3133.760396964287
14_85_2013-07-26,2648.0039894642878
14_87_2012-11-02,18705.810741190482
14_87_2012-11-09,18305.19073208333
14_87_2012-11-16,16941.912136250005
14_87_2012-11-23,17686.951605892864
14_87_2012-11-30,17966.796657916668
14_87_2012-12-07,18960.7645342857
14_87_2012-12-14,19424.360601964298
14_87_2012-12-21,25221.85074434524
14_87_2012-12-28,19693.52306934526
14_87_2013-01-04,15724.718687499993
14_87_2013-01-11,14160.902871041673
14_87_2013-01-18,14547.498785833324
14_87_2013-01-25,14679.562569583339
14_87_2013-02-01,19848.35570410714
14_87_2013-02-08,18380.22358880953
14_87_2013-02-15,18659.72928465637
14_87_2013-02-22,17621.584900267862
14_87_2013-03-01,18863.909514295625
14_87_2013-03-08,17661.98386166667
14_87_2013-03-15,16471.733493125004
14_87_2013-03-22,15537.221083630948
14_87_2013-03-29,16499.786849017866
14_87_2013-04-05,17134.67889494047
14_87_2013-04-12,16751.062922192465
14_87_2013-04-19,15520.299849801591
14_87_2013-04-26,14843.582052529764
14_87_2013-05-03,16012.25696062501
14_87_2013-05-10,15515.19269593254
14_87_2013-05-17,16354.907050446416
14_87_2013-05-24,14730.646581884926
14_87_2013-05-31,15201.92227152778
14_87_2013-06-07,17013.912503817635
14_87_2013-06-14,17033.37479839286
14_87_2013-06-21,17712.849211458335
14_87_2013-06-28,17080.37593044644
14_87_2013-07-05,18508.888170773793
14_87_2013-07-12,17591.247968601197
14_87_2013-07-19,17810.5698652381
14_87_2013-07-26,17318.341553482147
14_90_2012-11-02,111220.74564958324
14_90_2012-11-09,109890.36944803565
14_90_2012-11-16,108452.9928666666
14_90_2012-11-23,122036.6870495833
14_90_2012-11-30,109142.13227999999
14_90_2012-12-07,115947.57769833335
14_90_2012-12-14,118622.96627113094
14_90_2012-12-21,141419.06973166662
14_90_2012-12-28,102719.95146500011
14_90_2013-01-04,108746.57836309526
14_90_2013-01-11,105127.79510565475
14_90_2013-01-18,106202.1989887499
14_90_2013-01-25,101987.70236297618
14_90_2013-02-01,129512.33884357137
14_90_2013-02-08,108256.03987297617
14_90_2013-02-15,108451.3564536905
14_90_2013-02-22,112216.26178152775
14_90_2013-03-01,114661.86521550594
14_90_2013-03-08,114844.882560387
14_90_2013-03-15,109405.11343963745
14_90_2013-03-22,103223.67604225653
14_90_2013-03-29,105002.73344749998
14_90_2013-04-05,115741.4789351191
14_90_2013-04-12,104168.85117053574
14_90_2013-04-19,108802.12678398809
14_90_2013-04-26,102572.00707318539
14_90_2013-05-03,112460.06274234127
14_90_2013-05-10,105672.4012829464
14_90_2013-05-17,105325.71203184532
14_90_2013-05-24,106680.68584990074
14_90_2013-05-31,105138.72473841267
14_90_2013-06-07,109936.05521178577
14_90_2013-06-14,104370.41982154764
14_90_2013-06-21,98493.78003136907
14_90_2013-06-28,92736.73810553573
14_90_2013-07-05,105762.18315696424
14_90_2013-07-12,98947.52064199407
14_90_2013-07-19,97482.8561092659
14_90_2013-07-26,94342.03004047621
14_91_2012-11-02,98538.6558632738
14_91_2012-11-09,95298.58984523806
14_91_2012-11-16,89366.06995999995
14_91_2012-11-23,82661.52646401782
14_91_2012-11-30,87175.90647940474
14_91_2012-12-07,98734.34652827377
14_91_2012-12-14,90054.90855708337
14_91_2012-12-21,89668.61289398817
14_91_2012-12-28,76705.27115229171
14_91_2013-01-04,103567.01766666662
14_91_2013-01-11,98142.05530854169
14_91_2013-01-18,91109.9246046428
14_91_2013-01-25,88768.01630113092
14_91_2013-02-01,118764.04733785712
14_91_2013-02-08,101243.86851937498
14_91_2013-02-15,95075.20426804567
14_91_2013-02-22,98441.23601716274
14_91_2013-03-01,104834.06997660719
14_91_2013-03-08,104795.47206943457
14_91_2013-03-15,94808.63817210321
14_91_2013-03-22,88730.33401106152
14_91_2013-03-29,88971.27134116074
14_91_2013-04-05,100328.71198488094
14_91_2013-04-12,90885.51881375
14_91_2013-04-19,94373.34536
14_91_2013-04-26,86095.8137608731
14_91_2013-05-03,103073.03952303567
14_91_2013-05-10,92870.5519767857
14_91_2013-05-17,90088.57774628692
14_91_2013-05-24,87231.42047938493
14_91_2013-05-31,86434.5685396627
14_91_2013-06-07,98163.32175028675
14_91_2013-06-14,89500.83057654767
14_91_2013-06-21,83178.71841744048
14_91_2013-06-28,77929.41555250008
14_91_2013-07-05,89470.21517488101
14_91_2013-07-12,85773.52822375005
14_91_2013-07-19,83480.09100273806
14_91_2013-07-26,81137.57202835497
14_92_2012-11-02,201796.77857142838
14_92_2012-11-09,202978.84512499993
14_92_2012-11-16,196923.29428249996
14_92_2012-11-23,210775.54086843066
14_92_2012-11-30,193703.93993624998
14_92_2012-12-07,214148.92618916673
14_92_2012-12-14,210793.38899625
14_92_2012-12-21,232708.034097381
14_92_2012-12-28,164514.55130208321
14_92_2013-01-04,197070.05538791663
14_92_2013-01-11,183173.01773166665
14_92_2013-01-18,179291.7646839286
14_92_2013-01-25,170855.38834351196
14_92_2013-02-01,218837.99057238098
14_92_2013-02-08,190183.73441232156
14_92_2013-02-15,184851.73548446433
14_92_2013-02-22,188892.54620297614
14_92_2013-03-01,200801.31490604172
14_92_2013-03-08,199588.18036796636
14_92_2013-03-15,179932.7626334424
14_92_2013-03-22,169365.2512287401
14_92_2013-03-29,173682.99530541673
14_92_2013-04-05,200384.29681729173
14_92_2013-04-12,176064.9724249405
14_92_2013-04-19,180411.45644033732
14_92_2013-04-26,167261.17134108127
14_92_2013-05-03,197339.31480607134
14_92_2013-05-10,180543.2278811906
14_92_2013-05-17,176623.32269175613
14_92_2013-05-24,180178.92392083345
14_92_2013-05-31,177896.90742416668
14_92_2013-06-07,193723.87079682536
14_92_2013-06-14,176462.14424068452
14_92_2013-06-21,159029.96030922627
14_92_2013-06-28,154973.09000607164
14_92_2013-07-05,183900.80426401785
14_92_2013-07-12,164822.0858620039
14_92_2013-07-19,154478.77060714288
14_92_2013-07-26,151528.55947496032
14_93_2012-11-02,66214.35766047615
14_93_2012-11-09,65666.32940154763
14_93_2012-11-16,62768.57856119049
14_93_2012-11-23,66274.1962180655
14_93_2012-11-30,59709.502248690485
14_93_2012-12-07,64162.746172857114
14_93_2012-12-14,60810.21495749998
14_93_2012-12-21,72585.59521916664
14_93_2012-12-28,57471.61156389881
14_93_2013-01-04,66882.68480434525
14_93_2013-01-11,62482.9333529762
14_93_2013-01-18,59033.22706404764
14_93_2013-01-25,56586.0229608135
14_93_2013-02-01,74737.38068458336
14_93_2013-02-08,62230.86056318457
14_93_2013-02-15,57193.909844315465
14_93_2013-02-22,59764.588730218275
14_93_2013-03-01,63397.29895172616
14_93_2013-03-08,63511.837767678575
14_93_2013-03-15,57753.70343511906
14_93_2013-03-22,54312.66907619046
14_93_2013-03-29,55131.550203214225
14_93_2013-04-05,67948.20243571427
14_93_2013-04-12,58069.5477006845
14_93_2013-04-19,59257.547161815455
14_93_2013-04-26,54099.288632142816
14_93_2013-05-03,68320.89182446426
14_93_2013-05-10,62864.64195413687
14_93_2013-05-17,60094.04556717262
14_93_2013-05-24,66900.61220512897
14_93_2013-05-31,70600.88563846229
14_93_2013-06-07,72024.7168155357
14_93_2013-06-14,65956.46718833335
14_93_2013-06-21,59992.33360446431
14_93_2013-06-28,56791.68613407741
14_93_2013-07-05,78113.82112761907
14_93_2013-07-12,62290.58736723215
14_93_2013-07-19,58389.49021616072
14_93_2013-07-26,55150.09011502976
14_94_2012-11-02,57940.23934029763
14_94_2012-11-09,56437.66765095237
14_94_2012-11-16,56438.09014916665
14_94_2012-11-23,64184.32676458334
14_94_2012-11-30,53983.859740833315
14_94_2012-12-07,54894.80413529763
14_94_2012-12-14,53663.285664880954
14_94_2012-12-21,64376.02759833333
14_94_2012-12-28,49313.92115791671
14_94_2013-01-04,60878.70767916669
14_94_2013-01-11,59560.990251369054
14_94_2013-01-18,60599.46854083337
14_94_2013-01-25,57147.50514958333
14_94_2013-02-01,72714.79030357144
14_94_2013-02-08,62844.699002579386
14_94_2013-02-15,77513.22043055556
14_94_2013-02-22,66606.66114401788
14_94_2013-03-01,68368.91207794643
14_94_2013-03-08,69415.78691988093
14_94_2013-03-15,67399.04245517853
14_94_2013-03-22,64641.82999150796
14_94_2013-03-29,60974.79848313495
14_94_2013-04-05,70979.90043583332
14_94_2013-04-12,66594.42171922621
14_94_2013-04-19,69372.13625230163
14_94_2013-04-26,66052.69803690483
14_94_2013-05-03,72639.49258519846
14_94_2013-05-10,78147.76216604165
14_94_2013-05-17,75453.11026238099
14_94_2013-05-24,72948.9312929464
14_94_2013-05-31,74157.7690188988
14_94_2013-06-07,74302.08588913696
14_94_2013-06-14,72931.29501246213
14_94_2013-06-21,67297.07376044645
14_94_2013-06-28,62203.71793767862
14_94_2013-07-05,70303.30518013533
14_94_2013-07-12,64293.21697487109
14_94_2013-07-19,65602.15676324401
14_94_2013-07-26,63014.947426964325
14_95_2012-11-02,139006.20962190485
14_95_2012-11-09,136591.95347779756
14_95_2012-11-16,131792.4099634227
14_95_2012-11-23,129064.7080869643
14_95_2012-11-30,129058.92638565478
14_95_2012-12-07,143466.68682928584
14_95_2012-12-14,139084.88286375004
14_95_2012-12-21,153531.63997345243
14_95_2012-12-28,122008.71785797624
14_95_2013-01-04,138845.70041875012
14_95_2013-01-11,133876.17491916666
14_95_2013-01-18,133190.01124666663
14_95_2013-01-25,124327.8809083333
14_95_2013-02-01,163286.9322331549
14_95_2013-02-08,138701.73080282198
14_95_2013-02-15,136971.48364107136
14_95_2013-02-22,140927.27137973212
14_95_2013-03-01,150289.51464196426
14_95_2013-03-08,149365.30476366074
14_95_2013-03-15,143637.58206033727
14_95_2013-03-22,137457.62685642863
14_95_2013-03-29,137453.85157276798
14_95_2013-04-05,150611.17038201395
14_95_2013-04-12,143571.47081357145
14_95_2013-04-19,147553.25747226193
14_95_2013-04-26,140961.6472514087
14_95_2013-05-03,166699.23215242062
14_95_2013-05-10,152918.2947687797
14_95_2013-05-17,150501.56286650788
14_95_2013-05-24,159885.30571436507
14_95_2013-05-31,161307.04340750002
14_95_2013-06-07,166668.33901312502
14_95_2013-06-14,160146.78396291676
14_95_2013-06-21,152659.97653345234
14_95_2013-06-28,139868.8107658332
14_95_2013-07-05,164472.83407250006
14_95_2013-07-12,147761.67155529754
14_95_2013-07-19,143859.39864898805
14_95_2013-07-26,137950.77947818456
14_96_2012-11-23,542.5119160714277
14_96_2012-12-14,246.142302380952
14_97_2012-11-02,26828.166841488117
14_97_2012-11-09,25654.175019404775
14_97_2012-11-16,23450.7894675
14_97_2012-11-23,21997.316027500012
14_97_2012-11-30,22650.60787315476
14_97_2012-12-07,27122.594695892858
14_97_2012-12-14,26217.696816250005
14_97_2012-12-21,30161.38135940476
14_97_2012-12-28,23916.39465357143
14_97_2013-01-04,26775.624908273803
14_97_2013-01-11,25214.40550244048
14_97_2013-01-18,24024.291104047606
14_97_2013-01-25,22783.125738035724
14_97_2013-02-01,31698.71732604165
14_97_2013-02-08,26375.03984645833
14_97_2013-02-15,23944.76633511905
14_97_2013-02-22,25435.437972500014
14_97_2013-03-01,26877.543314226175
14_97_2013-03-08,26887.700050724197
14_97_2013-03-15,24455.726206011906
14_97_2013-03-22,23331.59392720236
14_97_2013-03-29,22914.56604327381
14_97_2013-04-05,27679.07820279761
14_97_2013-04-12,24790.197592410725
14_97_2013-04-19,25486.214693601178
14_97_2013-04-26,23535.876019285708
14_97_2013-05-03,29130.296194072856
14_97_2013-05-10,26541.647840719685
14_97_2013-05-17,25397.442382093235
14_97_2013-05-24,27800.135244761885
14_97_2013-05-31,28307.1003251984
14_97_2013-06-07,28372.17763728174
14_97_2013-06-14,25856.24057729167
14_97_2013-06-21,24533.874635089294
14_97_2013-06-28,22547.84081330357
14_97_2013-07-05,30153.575190416657
14_97_2013-07-12,25049.867991369054
14_97_2013-07-19,24220.9228764881
14_97_2013-07-26,23197.673166468252
14_98_2012-11-02,18197.7949654762
14_98_2012-11-09,17426.781246130966
14_98_2012-11-16,17250.68730589286
14_98_2012-11-23,24132.702664166656
14_98_2012-11-30,17804.167457916672
14_98_2012-12-07,18892.396154642858
14_98_2012-12-14,20265.32472583332
14_98_2012-12-21,27500.736653511907
14_98_2012-12-28,19035.606116071423
14_98_2013-01-04,16530.569894285716
14_98_2013-01-11,16027.79152345238
14_98_2013-01-18,15858.59240333335
14_98_2013-01-25,15046.490322321439
14_98_2013-02-01,19637.99299755952
14_98_2013-02-08,20266.12905785715
14_98_2013-02-15,20242.18414592262
14_98_2013-02-22,17751.41201595238
14_98_2013-03-01,17841.64933684523
14_98_2013-03-08,17428.249692499987
14_98_2013-03-15,18353.17820410715
14_98_2013-03-22,16610.9692547619
14_98_2013-03-29,16727.323540952388
14_98_2013-04-05,19363.227704523808
14_98_2013-04-12,17186.004778898812
14_98_2013-04-19,17580.83369570075
14_98_2013-04-26,16903.137641593614
14_98_2013-05-03,18137.57297939484
14_98_2013-05-10,19010.122562529774
14_98_2013-05-17,18113.537016984123
14_98_2013-05-24,17411.33385467261
14_98_2013-05-31,18321.15906889881
14_98_2013-06-07,18932.643879593248
14_98_2013-06-14,19453.29188375
14_98_2013-06-21,18973.28578647819
14_98_2013-06-28,16226.494034871024
14_98_2013-07-05,19202.17751215279
14_98_2013-07-12,16277.068805059522
14_98_2013-07-19,15588.797405357138
14_98_2013-07-26,15197.392980952372
14_99_2012-11-02,71.85215000000002
14_99_2012-11-09,87.63395
14_99_2012-11-16,73.20247499999999
14_99_2012-11-23,3415.6250750000004
14_99_2012-11-30,2852.562525
14_99_2012-12-07,1522.9024999999997
14_99_2012-12-14,5378.2175
14_99_2012-12-21,5289.470858333334
14_99_2012-12-28,588.1751750000001
14_99_2013-02-01,381.33751249999995
14_99_2013-02-08,2120.616425
14_99_2013-02-15,846.2418958333334
14_99_2013-03-29,86.68562500000002
14_99_2013-04-05,99.243275
14_99_2013-04-12,38.03061
14_99_2013-04-19,34.44040416666668
14_99_2013-04-26,48.40693898809526
14_99_2013-05-03,225.76520833333333
14_99_2013-05-10,97.79395595238094
14_99_2013-05-17,27.873941666666678
14_99_2013-05-24,20.7132
14_99_2013-06-07,100.16994333333332
14_99_2013-06-14,210.69184464285715
14_99_2013-07-05,1.6924833333333331
14_99_2013-07-12,0.4633749999999998
14_99_2013-07-19,1.6493749999999998
14_99_2013-07-26,1.6922750000000024
15_1_2012-11-02,25389.102242797635
15_1_2012-11-09,9510.982028452374
15_1_2012-11-16,10047.330108333334
15_1_2012-11-23,11445.49509708334
15_1_2012-11-30,13538.373067261902
15_1_2012-12-07,24664.227564226174
15_1_2012-12-14,34641.21875291664
15_1_2012-12-21,47584.03348369049
15_1_2012-12-28,13635.037156765873
15_1_2013-01-04,7964.352476369048
15_1_2013-01-11,8253.44571345239
15_1_2013-01-18,9033.40630208333
15_1_2013-01-25,9878.444254702383
15_1_2013-02-01,12446.122851964285
15_1_2013-02-08,21185.1816349008
15_1_2013-02-15,24206.116831785723
15_1_2013-02-22,10019.074499880951
15_1_2013-03-01,11053.172823896104
15_1_2013-03-08,11327.890667499994
15_1_2013-03-15,12101.271014285714
15_1_2013-03-22,14682.883615892866
15_1_2013-03-29,23878.753180833315
15_1_2013-04-05,32608.09917380951
15_1_2013-04-12,20309.451416152602
15_1_2013-04-19,19108.21001696428
15_1_2013-04-26,14959.654691944448
15_1_2013-05-03,9839.535149970237
15_1_2013-05-10,9677.776844791673
15_1_2013-05-17,9474.596976998628
15_1_2013-05-24,9692.167985773809
15_1_2013-05-31,9597.047586309522
15_1_2013-06-07,10164.550085892854
15_1_2013-06-14,10181.947449593255
15_1_2013-06-21,10582.390982232144
15_1_2013-06-28,10621.831949970252
15_1_2013-07-05,10312.435760386907
15_1_2013-07-12,10065.904122559527
15_1_2013-07-19,9868.270549434528
15_1_2013-07-26,9962.961016369043
15_2_2012-11-02,25267.025464880953
15_2_2012-11-09,24465.47017845239
15_2_2012-11-16,23820.86559613095
15_2_2012-11-23,24293.952185714275
15_2_2012-11-30,25404.685659166662
15_2_2012-12-07,28115.13098773809
15_2_2012-12-14,31690.141211309536
15_2_2012-12-21,39904.81170797616
15_2_2012-12-28,26096.352371250003
15_2_2013-01-04,22850.95697250002
15_2_2013-01-11,22532.558521785722
15_2_2013-01-18,22750.6084286012
15_2_2013-01-25,22581.314645714294
15_2_2013-02-01,24744.496021279774
15_2_2013-02-08,25278.31088050594
15_2_2013-02-15,25654.23264434523
15_2_2013-02-22,24900.189522698416
15_2_2013-03-01,25493.92801026786
15_2_2013-03-08,25412.34249434523
15_2_2013-03-15,24427.39129267857
15_2_2013-03-22,24105.90058255952
15_2_2013-03-29,24298.11769193455
15_2_2013-04-05,26719.209510654764
15_2_2013-04-12,25578.280738482157
15_2_2013-04-19,25967.320824583352
15_2_2013-04-26,23782.02381720238
15_2_2013-05-03,25741.521852261903
